quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
2020-04-01-016622,Having been in Bitcoin as long as you have you should know better imo -- Bitcoin is scaling just fine.,Jeffrey Tucker,['Q6176322'],2020-04-01 03:11:00,1,"[['Jeffrey Tucker', '0.5701'], ['None', '0.4299']]",['https://cointelegraph.com/news/economist-jeffrey-tucker-can-you-imagine-btc-price-if-it-had-scaled'],E
2020-01-14-086674,"This shows that bitcoin, and cryptocurrencies in general, are increasingly seen by some investors as a hedge in times of geopolitical crises.",None,[],2020-01-14 16:43:53,1,"[['None', '0.9362'], ['Qasem Soleimani', '0.0638']]",['https://www.thesun.co.uk/money/10736899/bitcoin-price-two-month-high-digital-gold/'],E
2020-03-05-073316,"Things like Hester Pierce from the SEC saying there's a potential safe harbor for tokens or Steve Mnunchen coming out and talking about what it means for crypto assets and how they're regulated in the US,",Michael Anderson,"['Q1277017', 'Q19665390', 'Q21458602', 'Q41053943', 'Q42065', 'Q42647196', 'Q47091791', 'Q539685', 'Q55998999', 'Q57419622', 'Q6828199', 'Q6828200', 'Q6828201']",2020-03-05 00:00:00,1,"[['Michael Anderson', '0.9593'], ['None', '0.0407']]",['https://www.forbes.com/sites/justinoconnell/2020/03/05/venture-capitals-view-of-defi/'],E
2020-01-04-010026,"Heightened geopolitical risk has resulted in both gold and bitcoin moving higher, but for different reasons,",Peter Schiff,"['Q1560227', 'Q512741']",2020-01-04 00:00:00,1,"[['Peter Schiff', '0.8054'], ['None', '0.1885'], ['Qasem Soleimani', '0.0061']]",['https://www.forbes.com/sites/billybambrough/2020/01/04/no-bitcoin-isnt-going-for-anywhere-near-24000-in-iran-heres-why/'],E
2020-02-12-037782,"I think bitcoin could rally very strongly from here,",Tom Lee,"['Q16233960', 'Q29425405', 'Q7816555']",2020-02-12 05:00:00,1,"[['Tom Lee', '0.882'], ['None', '0.118']]",['https://www.livetradingnews.com/bitcoin-usd-btc-btcx-hitting-a-fresh-2020-high-166306.html'],E
2020-03-02-064596,"This is the first event of its kind to be organised at Watford FC, throughout this season we have been delighted to welcome the crypto community to experience match days at Vicarage Road, through our partnership with Sportsbet. io and the Bitcoin jersey sponsorship. Now in May, we will support this partnership with a special day which will allow the crypto community to play at the Vic, whilst immersing themselves in discussions, education and fun.",Paul O'Brien,"['Q18733798', 'Q22704359', 'Q23890977', 'Q24261777', 'Q28002536', 'Q2915883', 'Q7150562', 'Q7151503', 'Q7152769', 'Q7153394']",2020-03-02 19:27:33,2,"[[""Paul O'Brien"", '0.8817'], ['None', '0.1183']]","['http://thecryptonewsreporter.wordpress.com/2020/03/02/vicarage-road-to-host-crypto-cup-at-end-of-premier-league-season/', 'http://economywatch.com/news/vicarage-road-to-host-crypto-cup-at-end-of-premier-league-season']",E
2020-02-14-007608,"As I see it, it wasn't actually designed primarily to support a coin -- like BTC and ETH were. So it delivers a better mix of performance, security and determinism.",Steve Wilson,"['Q2347401', 'Q26956113', 'Q28543117', 'Q7614324', 'Q7614325', 'Q7614326', 'Q7614327', 'Q7614329', 'Q7614330', 'Q7614332', 'Q7614333']",2020-02-14 20:15:58,1,"[['Steve Wilson', '0.8952'], ['None', '0.1048']]",['http://www.coindesk.com/hederas-token-price-spikes-prematurely-after-google-cloud-joins-the-networks-governing-council'],E
2020-02-05-010809,"Bitcoin is the opposite. It's a borderless, global technology",None,[],2020-02-05 01:08:00,1,"[['None', '0.6375'], ['John Bercow', '0.288'], ['Boris Johnson', '0.0745']]",['http://express.co.uk/news/uk/1238022/eu-news-brexit-latest-leave-bitpanda-billboard-canary-wharf-london-twitter-brexiteers'],E
2020-01-27-024700,"I am the MP and people of Bodoland area voted me to the Lok Sabha twice but i was even not invited. We will oppose if the accord is discriminatory to the non-Bodos living in BTC area,",Naba Kumar Sarania,['Q16901184'],2020-01-27 17:08:34,2,"[['Naba Kumar Sarania', '0.7308'], ['None', '0.2692']]","['http://www.deccanherald.com/national/east-and-northeast/will-the-new-accord-end-the-separate-state-demand-for-bodos-in-assam-798753.html', 'http://www.deccanherald.com/national/east-and-northeast/will-the-new-accord-end-the-seperate-state-demand-for-bodos-in-assam-798753.html']",E
2020-04-09-073173,"What's made us successful is jumping into new opportunities quickly and without hesitation, and right now our number one money-make is a new cryptocurrency auto-trading program called Bitcoin Evolution. [... ] It's the single biggest opportunity we've seen in our entire lifetimes to build a small fortune fast. [... ] We urge everyone to check this out before the banks shut it down.",None,[],2020-04-09 12:56:00,1,"[['None', '0.8098'], ['Meghan Markle', '0.1902']]",['https://cointelegraph.com/news/bitcoin-trading-scam-claims-to-involve-prince-harry-and-meghan-markle'],E
2020-03-24-006379,"As the country's largest exchange, we are in a position to drive national crypto adoption forward responsibly... With a slew of exciting projects in the pipeline, the closure of our Series A is the first step in a new chapter in the CoinDCX story as we continue to drive the mass adoption of crypto assets in India.",Sumit Gupta,"['Q39063420', 'Q55094106']",2020-03-24 10:33:56,1,"[['Sumit Gupta', '0.9368'], ['None', '0.0632']]",['https://yourstory.com/2020/03/funding-alert-coindcx-raises-3m-series-a-bain-polychain-capital'],E
2020-02-07-010776,Bitcoin is the currency for the next generation.,None,[],2020-02-07 07:15:24,1,"[['None', '0.5761'], ['Yoni Assia', '0.2277'], ['Warren Buffett', '0.1962']]",['https://news.bitcoin.com/bitcoin-tesla-stock-warren-buffett/'],E
2020-02-28-014938,fail [ s ] to solve the complex and multidisciplinary challenges of crypto asset inheritance distribution,Pamela Morgan,['Q16244333'],2020-02-28 13:30:00,1,"[['Pamela Morgan', '0.8871'], ['None', '0.1129']]",['https://www.proactiveinvestors.co.uk/companies/news/913964/tales-from-the-crypto-irish-drug-baron-loses-46mln-bitcoin-stash-913964.html'],E
2020-01-27-068254,"The #Bodo Peace Accord has full support of Assam government led by HCM @sarbanandsonwal & Bodoland Territorial Council (BTC) Chief Sri Hagrama Mohilary, making it full and final solution to the over decades old Bodo issue. Thank all those who made this historic Accord possible,",Himanta Biswa Sarma,['Q5765114'],2020-01-27 09:33:15,2,"[['Himanta Biswa Sarma', '0.9518'], ['None', '0.0454'], ['Ram Nath Kovind', '0.0028']]","['https://www.sentinelassam.com/breaking-news/historic-bodo-peace-accord-several-packages-announced-to-boost-development-of-the-region/', 'https://www.sentinelassam.com/north-east-india-news/non-bodo-organizations-call-12-hour-bandh-in-assam-post-signing-of-bodo-peace-accord/']",E
2020-03-18-074002,This is the first time in a while I've felt like buying bitcoin.,Edward Snowden,['Q13424289'],2020-03-18 00:52:49,1,"[['Edward Snowden', '0.876'], ['None', '0.124']]",['https://www.forexcrunch.com/bitcoin-price-prediction-btc-usd-bulls-must-overcome-resistance-at-5430-to-continue-upward-movement-confluence-detector/'],E
2020-02-19-097698,We have not found any irregularity and violation by the BTC. We have received a complaint against the bookies alleging that they have evaded GST.,Nitesh Patel,['Q7041245'],2020-02-19 14:33:39,1,"[['Nitesh Patel', '0.8742'], ['None', '0.1258']]",['http://aninews.in/news/national/general-news/20-bookies-of-btc-in-dock-over-gst-evasion20200219200339'],E
2020-01-16-010189,"Bitcoin will always be volatile, with supply well-defined and demand moving,",None,[],2020-01-16 22:00:01,1,"[['None', '0.7325'], ['J. Christopher Giancarlo', '0.2675']]",['http://www.coindesk.com/currency-cold-war-takes-center-stage-at-pre-davos-crypto-confab'],E
2020-04-02-021239,"I don't know what Bitcoin is,",Jair Bolsonaro,['Q10304982'],2020-04-02 21:33:34,1,"[['Jair Bolsonaro', '0.8484'], ['None', '0.1313'], ['John McAfee', '0.0114'], ['Christine Kim', '0.0089']]",['http://www.coindesk.com/tag/latin-america'],E
2020-01-24-072587,"Start building your empire in the new model that doesn't require that you have to pay 2.5 to 4 percent every time you swipe your credit card to some bank or another and doesn't require all the heavy, heavy regulations we have that are all tied to the dollar. I think if you really want it to work, I think you go bitcoin or crypto.",Tim Draper,['Q7807093'],2020-01-24 18:31:51,1,"[['Tim Draper', '0.8043'], ['None', '0.1957']]",['https://learnbonds.com/news/tim-draper-claims-millennials-should-invest-in-bitcoin-now/'],E
2020-01-06-043724,"more I analyze this Iranian situation, the more bullish [ on ] gold and BTC I become.",Michael Novogratz,['Q6833106'],2020-01-06 00:00:59,1,"[['Michael Novogratz', '0.8936'], ['None', '0.1064']]",['https://www.newsbtc.com/2020/01/06/why-fund-manager-bullish-bitcoin-gold/'],E
2020-01-10-056321,New services using distributed ledger technology and crypto assets have slashed the time it takes for cross-border payments to reach their destination from days to seconds by bypassing correspondent banking networks.,Dong He,"['Q45439744', 'Q45443091', 'Q45497100', 'Q45535255', 'Q45586602', 'Q45672527', 'Q48205591']",2020-01-10 03:00:00,8,"[['Dong He', '0.7967'], ['None', '0.2033']]","['http://blogs.computerworld.com/article/3512650/the-race-to-integrate-crypto-into-global-banking-is-real.html', 'http://www.computerworld.com/article/3512650/the-race-to-integrate-crypto-into-global-banking-is-real.html', 'http://reseller.co.nz/article/670195/race-integrate-crypto-into-global-banking-real/', 'http://www.arnnet.com.au/article/670195/race-integrate-crypto-into-global-banking-real/', 'https://www.arnnet.com.au/article/670195/race-integrate-crypto-into-global-banking-real/?utm_medium=rss&utm_source=taxonomyfeed', 'https://www.reseller.co.nz/article/670195/race-integrate-crypto-into-global-banking-real/?utm_medium=rss&utm_source=taxonomyfeed', 'http://blogs.computerworld.com/article/3514564/former-us-regulator-leads-effort-to-create-digital-dollar.html', 'http://www.computerworld.com/article/3514564/former-us-regulator-leads-effort-to-create-digital-dollar.html']",E
2020-01-14-079669,"Then, new developments in Craig Wright's legal battle fueled speculations regarding him being Satoshi Nakamoto (and potentially having control over the billions worth of initially mined Bitcoins), pushing up Bitcoin SV, and by association, Bitcoin Cash and Bitcoin,",None,[],2020-01-14 00:00:00,1,"[['None', '0.8961'], ['Craig Wright', '0.1039']]",['https://www.forbes.com/sites/cbovaird/2020/01/14/bitcoin-reaches-its-highest-in-more-than-2-months/'],E
2020-02-20-082861,"We are already delivering on our vision of making Layer1 the world leader in vertically integrated, sustainable Bitcoin mining,",Alexander Liegl,['Q1676286'],2020-02-20 00:00:00,2,"[['Alexander Liegl', '0.9391'], ['None', '0.0474'], ['Peter Thiel', '0.0135']]","['http://feeds.benzinga.com/~r/benzinga/~3/8MPS5BRBUJI/peter-thiel-backed-startup-begins-mining-bitcoin-in-us-to-counter-chinese-dominance', 'https://cdn2.benzinga.com/markets/cryptocurrency/20/02/15371759/peter-thiel-backed-startup-begins-mining-bitcoin-in-us-to-counter-chinese-dominance']",E
2020-03-21-008958,"Have people bought more bitcoin yet? No, in most cases. Many of them are still panicking over toilet paper,",Changpeng Zhao,['Q52714313'],2020-03-21 09:22:00,3,"[['Changpeng Zhao', '0.8579'], ['None', '0.1365'], ['Andreas Antonopoulos', '0.0056']]","['https://cointelegraph.com/news/bitcoin-price-did-not-crash-60-due-to-coronavirus-says-binance-ceo', 'https://cointelegraph.com/news/coronavirus-didnt-cause-crash-btc-recovery-will-take-months-hodlers-digest-mar-1622', 'https://www.forexcrunch.com/binance-ceo-covid-19-is-not-the-sole-reason-for-bitcoins-crash/']",E
2020-02-07-101655,"Until the emergence of Bitcoin SV (BSV) to reclaim Bitcoin's original design, no blockchain had the scalability to power micropayments to efficiently reward better user information and handle the staggering amount of data Wikipedia carries,",Jimmy Wales,['Q181'],2020-02-07 13:01:00,1,"[['Jimmy Wales', '0.7369'], ['None', '0.2631']]",['https://cointelegraph.com/news/zero-chance-wikipedia-will-ever-use-bitcoin-sv-says-jimmy-wales'],E
2020-01-19-000351,"A breach of either with significant volume can dictate where the price will go for the remainder of January. The current price action is still firmly bullish, but VFI will need to rise above 0 to confirm a bull market; preferably in combination with breaking key resistance. However, given the RSI level of 75, Bitcoin may run out of buying momentum before either is accomplished in the near term.",None,[],2020-01-19 00:00:00,1,"[['None', '0.5769'], ['Benoit Mandelbrot', '0.4231']]",['https://www.forbes.com/sites/panosmourdoukoutas/2020/01/19/bitcoin-eth-xrp-and-ltc-rally-gains-momentum-how-long-will-it-last/'],E
2020-02-05-089039,"The promise of freedom and the allure of destiny energized the early community. Bitcoin was consciously, yet spontaneously taken up as money while no one was watching, and our world will never be the same.",Ross Ulbricht,['Q15041155'],2020-02-05 03:00:18,1,"[['Ross Ulbricht', '0.9015'], ['None', '0.0985']]",['https://news.bitcoin.com/the-narrative-and-philosophy/'],E
2020-01-12-012947,"I couldn't believe I was even on the BTCC grid last year to be fair! It was a dream come true. My goal all along was to finish the year as the top rookie, and I achieved that,",None,[],2020-01-12 19:04:40,1,"[['None', '0.9378'], ['Tom Chilton', '0.0313'], ['Josh Cook', '0.0309']]",['http://www.crash.net/btcc/news/935433/1/crees-joins-btc-racing-2020-btcc-campaign'],E
2020-03-19-005249,"Any successful replacement of the Bitcoin blockchain will forever undermine the credibility of any successor. How is an investor to know that it won't happen again? Rebooting now may benefit a few thousand early adopters. What happens when hundreds of millions use Bitcoin 2? They'll be just as jealous and envious of you as you are of others. Given the precedent you want to set, how will you argue against yet another reboot?",Hal Finney,['Q5640761'],2020-03-19 09:00:00,1,"[['Hal Finney', '0.8817'], ['None', '0.1183']]",['http://www.coindesk.com/crypto-progressives-become-conservative-with-their-own-chains'],E
2020-01-29-087340,"The first halvening occurred in November 2012, when one Bitcoin sold for around $11,",Nick Rose,"['Q1877119', 'Q24663897', 'Q30530357', 'Q48893103']",2020-01-29 13:53:03,1,"[['Nick Rose', '0.8747'], ['None', '0.1253']]",['https://www.vanityfair.com/news/2020/01/is-bitcoin-gold-rush-20-just-around-the-corner'],E
2020-03-26-084772,"When the price of bitcoin can rally sharply from the local lows and buyers can absorb the extra bitcoin sold by the miners with little impact, it is a sign of strength in the overall market,",None,[],2020-03-26 18:33:52,1,"[['None', '0.6966'], ['Charlie Morris', '0.3034']]",['http://www.coindesk.com/miners-are-selling-more-bitcoin-than-they-are-mining'],E
2020-01-02-060339,"This surge in the hash rate breaks the previous all-time high set more than two months ago in October, meaning that Bitcoin's network is now stronger than ever before, marking an amazing start to 2020.",Charles Edwards,"['Q5077317', 'Q5077320']",2020-01-02 14:23:34,1,"[['Charles Edwards', '0.9597'], ['None', '0.0403']]",['https://www.coinspeaker.com/bitcoin-hash-rate-buy/'],E
